order_id,product_id,product_name,category,price,quantity,order_date,customer_id,customer_location,total_sales,year,week,day_of_week,month
449,107,Printer,Appliances,1012.9,1,2023-10-13 19:14:00,1047,Manchester,1012.9,2023,41,Friday,2023-10
450,108,Keyboard,Electronics,269.24,2,2023-03-18 10:53:00,1228,Bristol,538.48,2023,11,Saturday,2023-03
451,107,Headphones,Electronics,1153.17,9,2023-09-28 02:27:00,1844,Bristol,10378.53,2023,39,Thursday,2023-09
452,103,Laptop,Electronics,290.63,4,2023-02-27 10:12:00,1757,Manchester,1162.52,2023,9,Monday,2023-02
453,109,Smartphone,Accessories,1827.1,8,2023-08-15 11:57:00,1543,Birmingham,14616.8,2023,33,Tuesday,2023-08
454,101,Tablet,Accessories,1953.04,9,2023-08-22 02:03:00,1307,Leicester,17577.36,2023,34,Tuesday,2023-08
455,106,Monitor,Electronics,68.24,9,2023-07-17 00:46:00,1556,Oxford,614.16,2023,29,Monday,2023-07
456,101,Smartphone,Electronics,1609.57,9,2023-03-06 23:56:00,1896,London,14486.13,2023,10,Monday,2023-03
457,107,Tablet,Electronics,586.19,6,2023-11-08 02:04:00,1155,Leicester,3517.1400000000003,2023,45,Wednesday,2023-11
458,101,Camera,Electronics,1427.19,5,2023-06-10 06:57:00,1607,Manchester,7135.950000000001,2023,23,Saturday,2023-06
459,103,Monitor,Appliances,834.23,3,2023-09-05 04:39:00,1200,Leeds,2502.69,2023,36,Tuesday,2023-09
460,104,Keyboard,Electronics,1029.64,2,2023-10-31 16:47:00,1307,Leicester,2059.28,2023,44,Tuesday,2023-10
461,101,Printer,Electronics,1624.52,4,2023-07-27 23:43:00,1903,Nottingham,6498.08,2023,30,Thursday,2023-07
462,103,Camera,Appliances,1882.41,4,2023-01-12 15:41:00,1862,London,7529.64,2023,2,Thursday,2023-01
463,106,Smartphone,Accessories,439.82,5,2023-11-22 20:55:00,1613,Liverpool,2199.1,2023,47,Wednesday,2023-11
464,101,Laptop,Appliances,1493.5,5,2023-10-19 12:08:00,1138,Nottingham,7467.5,2023,42,Thursday,2023-10
465,101,Smartphone,Appliances,83.28,6,2023-12-12 03:23:00,1183,Bristol,499.68,2023,50,Tuesday,2023-12
466,103,Monitor,Accessories,612.64,5,2023-02-24 17:56:00,1217,London,3063.2,2023,8,Friday,2023-02
467,103,Laptop,Accessories,604.36,6,2023-12-21 06:21:00,1871,Nottingham,3626.16,2023,51,Thursday,2023-12
468,101,Headphones,Accessories,875.31,7,2023-10-24 04:07:00,1899,Bristol,6127.17,2023,43,Tuesday,2023-10
469,107,Printer,Appliances,136.58,5,2023-09-02 00:39:00,1801,Birmingham,682.9000000000001,2023,35,Saturday,2023-09
470,109,Monitor,Accessories,506.91,2,2023-05-25 20:09:00,1210,Birmingham,1013.82,2023,21,Thursday,2023-05
471,102,Camera,Appliances,579.43,7,2023-07-13 09:45:00,1433,Leeds,4056.0099999999998,2023,28,Thursday,2023-07
472,107,Keyboard,Accessories,1488.64,4,2023-03-29 00:31:00,1600,Manchester,5954.56,2023,13,Wednesday,2023-03
473,105,Keyboard,Accessories,379.48,7,2023-02-24 08:05:00,1764,Oxford,2656.36,2023,8,Friday,2023-02
474,109,Tablet,Electronics,619.78,4,2023-01-19 11:41:00,1889,Liverpool,2479.12,2023,3,Thursday,2023-01
475,103,Headphones,Accessories,690.27,3,2023-05-24 21:26:00,1137,Leicester,2070.81,2023,21,Wednesday,2023-05
476,105,Tablet,Appliances,1807.75,5,2023-04-05 12:10:00,1548,Nottingham,9038.75,2023,14,Wednesday,2023-04
477,101,Headphones,Appliances,204.22,5,2023-06-08 00:17:00,1029,Sheffield,1021.1,2023,23,Thursday,2023-06
478,106,Printer,Appliances,364.06,4,2023-09-06 23:40:00,1734,Oxford,1456.24,2023,36,Wednesday,2023-09
479,106,Tablet,Appliances,860.52,4,2023-05-06 06:49:00,1208,Bristol,3442.08,2023,18,Saturday,2023-05
480,101,Keyboard,Accessories,950.76,8,2023-02-03 05:11:00,1601,London,7606.08,2023,5,Friday,2023-02
481,108,Smartphone,Electronics,1648.8,5,2023-06-15 03:09:00,1794,London,8244.0,2023,24,Thursday,2023-06
482,107,Printer,Accessories,549.26,6,2023-03-27 16:32:00,1025,Liverpool,3295.56,2023,13,Monday,2023-03
483,101,Printer,Accessories,621.42,7,2023-08-23 17:23:00,1461,Sheffield,4349.94,2023,34,Wednesday,2023-08
484,103,Keyboard,Appliances,814.49,8,2023-01-10 01:06:00,1914,Leeds,6515.92,2023,2,Tuesday,2023-01
485,101,Camera,Appliances,1099.57,5,2023-02-14 02:20:00,1049,London,5497.849999999999,2023,7,Tuesday,2023-02
486,105,Monitor,Appliances,921.83,5,2023-05-05 19:21:00,1719,Leeds,4609.150000000001,2023,18,Friday,2023-05
487,108,Printer,Appliances,821.78,5,2023-07-22 13:11:00,1556,Manchester,4108.9,2023,29,Saturday,2023-07
488,103,Smartphone,Accessories,1851.71,7,2023-06-14 17:35:00,1881,Liverpool,12961.970000000001,2023,24,Wednesday,2023-06
489,105,Smartphone,Accessories,1550.37,6,2023-10-14 19:50:00,1493,Leeds,9302.22,2023,41,Saturday,2023-10
490,109,Tablet,Accessories,1540.97,4,2023-11-20 06:01:00,1211,Bristol,6163.88,2023,47,Monday,2023-11
491,106,Headphones,Accessories,633.33,8,2023-11-04 14:44:00,1290,Bristol,5066.64,2023,44,Saturday,2023-11
492,103,Printer,Appliances,278.84,3,2023-06-27 09:30:00,1269,London,836.52,2023,26,Tuesday,2023-06
493,107,Printer,Accessories,856.27,4,2023-07-27 08:03:00,1236,Nottingham,3425.08,2023,30,Thursday,2023-07
494,109,Camera,Appliances,869.74,6,2023-02-16 12:13:00,1936,Leicester,5218.4400000000005,2023,7,Thursday,2023-02
495,105,Tablet,Accessories,1343.83,4,2023-03-20 08:58:00,1684,Sheffield,5375.32,2023,12,Monday,2023-03
496,102,Printer,Accessories,280.47,3,2023-01-05 10:55:00,1977,Bristol,841.4100000000001,2023,1,Thursday,2023-01
497,104,Camera,Accessories,439.58,3,2023-07-31 03:42:00,1641,Oxford,1318.74,2023,31,Monday,2023-07
498,108,Camera,Appliances,576.81,7,2023-01-24 06:06:00,1878,Sheffield,4037.6699999999996,2023,4,Tuesday,2023-01
499,101,Headphones,Electronics,1058.91,7,2023-11-02 14:38:00,1519,Liverpool,7412.370000000001,2023,44,Thursday,2023-11
500,105,Camera,Accessories,191.96,4,2023-03-08 08:37:00,1969,Sheffield,767.84,2023,10,Wednesday,2023-03
501,104,Laptop,Electronics,121.47,1,2023-05-03 23:15:00,1617,Liverpool,121.47,2023,18,Wednesday,2023-05
502,104,Printer,Accessories,1656.77,3,2023-09-30 20:19:00,1830,Leeds,4970.3099999999995,2023,39,Saturday,2023-09
503,103,Camera,Accessories,796.3,5,2023-12-30 21:33:00,1652,Bristol,3981.5,2023,52,Saturday,2023-12
504,107,Laptop,Appliances,555.09,4,2023-05-04 09:28:00,1549,Bristol,2220.36,2023,18,Thursday,2023-05
505,105,Monitor,Appliances,1803.65,5,2023-02-28 16:33:00,1637,Liverpool,9018.25,2023,9,Tuesday,2023-02
506,102,Printer,Accessories,173.92,2,2023-02-01 06:51:00,1606,Sheffield,347.84,2023,5,Wednesday,2023-02
507,103,Tablet,Accessories,243.87,7,2023-01-08 11:48:00,1186,Leeds,1707.0900000000001,2023,1,Sunday,2023-01
508,101,Camera,Electronics,914.69,3,2023-09-03 02:15:00,1926,Nottingham,2744.07,2023,35,Sunday,2023-09
509,108,Monitor,Appliances,1659.35,3,2023-10-16 18:25:00,1409,Nottingham,4978.049999999999,2023,42,Monday,2023-10
510,103,Keyboard,Accessories,214.17,3,2023-07-30 09:54:00,1961,London,642.51,2023,30,Sunday,2023-07
511,108,Keyboard,Electronics,1381.75,1,2023-03-21 23:36:00,1360,Bristol,1381.75,2023,12,Tuesday,2023-03
512,106,Printer,Accessories,433.12,3,2023-12-08 14:55:00,1362,Leicester,1299.3600000000001,2023,49,Friday,2023-12
513,109,Printer,Accessories,1930.76,1,2023-01-16 03:07:00,1687,Leeds,1930.76,2023,3,Monday,2023-01
514,104,Headphones,Accessories,1002.85,8,2023-05-29 03:23:00,1922,Manchester,8022.8,2023,22,Monday,2023-05
515,105,Tablet,Accessories,1396.46,8,2023-04-14 02:15:00,1727,Manchester,11171.68,2023,15,Friday,2023-04
516,104,Monitor,Accessories,1819.04,8,2023-04-06 09:25:00,1205,Leeds,14552.32,2023,14,Thursday,2023-04
517,105,Monitor,Electronics,1195.44,5,2023-12-19 06:34:00,1103,Birmingham,5977.200000000001,2023,51,Tuesday,2023-12
518,101,Camera,Accessories,1137.24,7,2023-02-25 00:53:00,1316,Sheffield,7960.68,2023,8,Saturday,2023-02
519,101,Tablet,Appliances,278.48,4,2023-04-18 01:46:00,1354,London,1113.92,2023,16,Tuesday,2023-04
520,107,Headphones,Electronics,1078.31,6,2023-06-22 17:17:00,1250,Leeds,6469.86,2023,25,Thursday,2023-06
521,102,Tablet,Appliances,1141.82,5,2023-10-15 15:01:00,1600,Nottingham,5709.099999999999,2023,41,Sunday,2023-10
522,106,Headphones,Appliances,204.18,3,2023-04-05 08:30:00,1924,Bristol,612.54,2023,14,Wednesday,2023-04
523,105,Keyboard,Electronics,1836.48,7,2023-04-21 01:13:00,1705,Leeds,12855.36,2023,16,Friday,2023-04
524,103,Tablet,Appliances,1345.41,5,2023-08-04 08:18:00,1363,Leeds,6727.05,2023,31,Friday,2023-08
525,109,Smartphone,Appliances,1442.88,4,2023-03-15 19:33:00,1948,Bristol,5771.52,2023,11,Wednesday,2023-03
526,103,Camera,Appliances,467.27,7,2023-03-18 17:27:00,1076,Leicester,3270.89,2023,11,Saturday,2023-03
527,106,Mouse,Appliances,181.91,5,2023-05-11 05:26:00,1274,Bristol,909.55,2023,19,Thursday,2023-05
528,101,Laptop,Appliances,509.59,3,2023-12-03 02:01:00,1051,Bristol,1528.77,2023,48,Sunday,2023-12
529,109,Printer,Electronics,1713.28,7,2023-10-24 17:43:00,1117,Bristol,11992.96,2023,43,Tuesday,2023-10
530,106,Printer,Appliances,687.95,6,2023-08-27 00:22:00,1428,Sheffield,4127.700000000001,2023,34,Sunday,2023-08
531,104,Laptop,Accessories,654.78,7,2023-07-07 09:52:00,1347,London,4583.46,2023,27,Friday,2023-07
532,108,Printer,Appliances,221.65,3,2023-07-27 11:56:00,1357,Oxford,664.95,2023,30,Thursday,2023-07
533,107,Printer,Accessories,1250.07,1,2023-07-02 01:19:00,1518,Bristol,1250.07,2023,26,Sunday,2023-07
534,109,Camera,Electronics,279.3,3,2023-10-21 16:57:00,1305,Bristol,837.9000000000001,2023,42,Saturday,2023-10
535,101,Monitor,Appliances,1703.74,5,2023-01-02 13:39:00,1501,Oxford,8518.7,2023,1,Monday,2023-01
536,109,Laptop,Electronics,425.13,3,2023-12-25 07:29:00,1919,Birmingham,1275.3899999999999,2023,52,Monday,2023-12
537,103,Monitor,Electronics,606.84,6,2023-08-05 10:09:00,1528,Sheffield,3641.04,2023,31,Saturday,2023-08
538,104,Smartphone,Appliances,1928.32,8,2023-05-29 00:56:00,1065,Leeds,15426.56,2023,22,Monday,2023-05
539,108,Smartphone,Appliances,1536.24,6,2023-01-08 09:27:00,1100,Manchester,9217.44,2023,1,Sunday,2023-01
540,101,Tablet,Accessories,1220.67,3,2023-05-17 23:21:00,1861,Sheffield,3662.01,2023,20,Wednesday,2023-05
541,105,Mouse,Appliances,1884.05,3,2023-10-25 12:29:00,1884,Bristol,5652.15,2023,43,Wednesday,2023-10
542,106,Tablet,Accessories,263.21,6,2023-11-04 11:45:00,1928,Oxford,1579.2599999999998,2023,44,Saturday,2023-11
543,106,Printer,Appliances,866.62,5,2023-01-15 03:07:00,1184,Liverpool,4333.1,2023,2,Sunday,2023-01
544,107,Laptop,Appliances,878.47,1,2023-10-21 09:33:00,1432,Leicester,878.47,2023,42,Saturday,2023-10
545,107,Camera,Electronics,63.59,5,2023-08-25 04:26:00,1122,Birmingham,317.95000000000005,2023,34,Friday,2023-08
546,106,Smartphone,Electronics,373.76,6,2023-11-21 18:58:00,1348,Birmingham,2242.56,2023,47,Tuesday,2023-11
547,105,Laptop,Electronics,1728.87,4,2023-01-31 03:14:00,1135,Sheffield,6915.48,2023,5,Tuesday,2023-01
548,105,Printer,Appliances,1102.45,2,2023-02-07 08:11:00,1014,Sheffield,2204.9,2023,6,Tuesday,2023-02
549,108,Headphones,Electronics,103.87,9,2023-07-26 21:45:00,1984,Manchester,934.83,2023,30,Wednesday,2023-07
550,109,Monitor,Electronics,343.08,6,2023-01-22 09:03:00,1790,Bristol,2058.48,2023,3,Sunday,2023-01
551,102,Printer,Appliances,1436.67,4,2023-05-13 15:25:00,1055,Leicester,5746.68,2023,19,Saturday,2023-05
552,109,Mouse,Appliances,802.47,2,2023-01-06 12:35:00,1921,Nottingham,1604.94,2023,1,Friday,2023-01
553,109,Monitor,Accessories,1160.08,4,2023-07-30 18:28:00,1849,Manchester,4640.32,2023,30,Sunday,2023-07
554,102,Printer,Appliances,1367.93,2,2023-08-01 06:38:00,1714,Birmingham,2735.86,2023,31,Tuesday,2023-08
555,108,Printer,Electronics,1933.7,5,2023-05-24 17:31:00,1562,Sheffield,9668.5,2023,21,Wednesday,2023-05
556,101,Laptop,Appliances,1172.75,5,2023-09-24 08:11:00,1691,London,5863.75,2023,38,Sunday,2023-09
557,106,Smartphone,Appliances,1989.97,3,2023-08-29 09:10:00,1443,Nottingham,5969.91,2023,35,Tuesday,2023-08
558,105,Printer,Electronics,349.32,9,2023-06-28 01:59:00,1064,Bristol,3143.88,2023,26,Wednesday,2023-06
559,102,Camera,Appliances,736.02,1,2023-04-02 20:42:00,1224,Liverpool,736.02,2023,13,Sunday,2023-04
560,103,Headphones,Appliances,959.15,3,2023-07-04 17:43:00,1681,Sheffield,2877.45,2023,27,Tuesday,2023-07
561,109,Tablet,Accessories,1574.82,6,2023-01-25 18:04:00,1295,London,9448.92,2023,4,Wednesday,2023-01
562,102,Printer,Accessories,276.93,2,2023-04-18 19:36:00,1497,Leicester,553.86,2023,16,Tuesday,2023-04
563,105,Laptop,Electronics,981.06,6,2023-10-05 11:18:00,1663,Birmingham,5886.36,2023,40,Thursday,2023-10
564,101,Monitor,Electronics,1265.21,5,2023-09-27 18:53:00,1428,London,6326.05,2023,39,Wednesday,2023-09
565,107,Laptop,Electronics,1739.41,5,2023-11-03 04:50:00,1527,Bristol,8697.050000000001,2023,44,Friday,2023-11
566,101,Mouse,Appliances,1841.0,6,2023-12-28 16:02:00,1401,Manchester,11046.0,2023,52,Thursday,2023-12
567,107,Printer,Accessories,891.58,3,2023-04-06 19:43:00,1955,Nottingham,2674.7400000000002,2023,14,Thursday,2023-04
568,108,Printer,Electronics,837.96,5,2023-01-01 20:35:00,1136,Oxford,4189.8,2023,0,Sunday,2023-01
569,104,Printer,Appliances,1777.27,9,2023-11-30 02:57:00,1495,Leicester,15995.43,2023,48,Thursday,2023-11
570,105,Headphones,Electronics,277.91,2,2023-06-24 06:31:00,1307,Sheffield,555.82,2023,25,Saturday,2023-06
571,107,Printer,Appliances,633.24,6,2023-06-22 17:24:00,1433,Leeds,3799.44,2023,25,Thursday,2023-06
572,109,Camera,Accessories,769.73,5,2023-08-22 02:57:00,1374,Bristol,3848.65,2023,34,Tuesday,2023-08
573,103,Smartphone,Appliances,720.25,3,2023-09-03 08:20:00,1955,Birmingham,2160.75,2023,35,Sunday,2023-09
574,108,Printer,Appliances,1100.87,2,2023-07-17 00:47:00,1216,Sheffield,2201.74,2023,29,Monday,2023-07
575,106,Headphones,Appliances,1480.31,7,2023-09-25 22:54:00,1583,Manchester,10362.17,2023,39,Monday,2023-09
576,101,Camera,Appliances,667.54,7,2023-01-02 14:17:00,1521,Manchester,4672.78,2023,1,Monday,2023-01
577,103,Mouse,Appliances,585.06,4,2023-08-24 09:30:00,1074,Bristol,2340.24,2023,34,Thursday,2023-08
578,105,Smartphone,Appliances,30.01,4,2023-03-22 14:55:00,1221,Nottingham,120.04,2023,12,Wednesday,2023-03
579,108,Headphones,Accessories,1708.33,6,2023-04-14 00:46:00,1707,Birmingham,10249.98,2023,15,Friday,2023-04
580,101,Smartphone,Appliances,1690.72,6,2023-06-30 18:30:00,1171,Sheffield,10144.32,2023,26,Friday,2023-06
581,101,Laptop,Electronics,365.07,2,2023-02-08 16:10:00,1559,Birmingham,730.14,2023,6,Wednesday,2023-02
582,101,Headphones,Appliances,1368.38,5,2023-04-30 10:37:00,1849,Manchester,6841.900000000001,2023,17,Sunday,2023-04
583,107,Headphones,Appliances,615.58,4,2023-03-26 23:15:00,1386,Leicester,2462.32,2023,12,Sunday,2023-03
584,104,Keyboard,Electronics,295.39,3,2023-11-22 23:08:00,1000,Manchester,886.17,2023,47,Wednesday,2023-11
585,107,Printer,Accessories,740.17,5,2023-04-06 09:48:00,1013,Nottingham,3700.85,2023,14,Thursday,2023-04
586,109,Headphones,Accessories,803.48,1,2023-10-11 01:24:00,1092,Leeds,803.48,2023,41,Wednesday,2023-10
587,101,Keyboard,Accessories,880.34,6,2023-07-15 18:49:00,1502,Manchester,5282.04,2023,28,Saturday,2023-07
588,106,Keyboard,Appliances,1892.99,4,2023-03-17 01:17:00,1984,Liverpool,7571.96,2023,11,Friday,2023-03
589,109,Mouse,Electronics,507.4,7,2023-02-17 00:25:00,1874,Leeds,3551.7999999999997,2023,7,Friday,2023-02
590,106,Keyboard,Accessories,1013.06,1,2023-09-26 21:26:00,1326,London,1013.06,2023,39,Tuesday,2023-09
591,101,Printer,Appliances,488.89,2,2023-01-18 01:14:00,1227,Bristol,977.78,2023,3,Wednesday,2023-01
592,108,Headphones,Electronics,227.64,3,2023-02-20 04:17:00,1012,Nottingham,682.92,2023,8,Monday,2023-02
593,101,Mouse,Appliances,1583.22,8,2023-11-10 16:25:00,1181,Birmingham,12665.76,2023,45,Friday,2023-11
594,103,Camera,Accessories,83.1,3,2023-10-26 22:43:00,1617,Sheffield,249.29999999999998,2023,43,Thursday,2023-10
595,102,Tablet,Accessories,1475.98,5,2023-11-21 19:15:00,1845,Leicester,7379.9,2023,47,Tuesday,2023-11
596,103,Smartphone,Appliances,33.5,5,2023-06-09 13:27:00,1933,Nottingham,167.5,2023,23,Friday,2023-06
597,103,Smartphone,Appliances,613.19,5,2023-10-30 16:06:00,1211,Birmingham,3065.9500000000003,2023,44,Monday,2023-10
598,102,Camera,Accessories,647.22,2,2023-04-12 03:26:00,1272,Bristol,1294.44,2023,15,Wednesday,2023-04
599,109,Mouse,Appliances,632.43,4,2023-07-19 12:50:00,1113,London,2529.72,2023,29,Wednesday,2023-07
600,103,Keyboard,Appliances,1653.42,5,2023-01-05 23:44:00,1788,Liverpool,8267.1,2023,1,Thursday,2023-01
601,101,Monitor,Accessories,293.46,2,2023-08-27 16:43:00,1703,London,586.92,2023,34,Sunday,2023-08
602,105,Camera,Appliances,1706.63,4,2023-01-04 06:51:00,1161,Leeds,6826.52,2023,1,Wednesday,2023-01
603,101,Tablet,Accessories,1505.72,8,2023-01-18 15:40:00,1149,Leicester,12045.76,2023,3,Wednesday,2023-01
604,103,Mouse,Accessories,1253.47,6,2023-05-13 04:37:00,1044,London,7520.82,2023,19,Saturday,2023-05
605,109,Tablet,Electronics,96.59,4,2023-10-28 00:42:00,1129,Sheffield,386.36,2023,43,Saturday,2023-10
606,103,Laptop,Appliances,1663.07,4,2023-03-16 04:22:00,1412,Manchester,6652.28,2023,11,Thursday,2023-03
607,102,Camera,Electronics,914.4,6,2023-03-26 14:38:00,1000,Leeds,5486.4,2023,12,Sunday,2023-03
608,102,Monitor,Electronics,1260.16,6,2023-07-27 03:02:00,1125,London,7560.960000000001,2023,30,Thursday,2023-07
609,108,Printer,Appliances,903.86,6,2023-10-12 17:31:00,1573,London,5423.16,2023,41,Thursday,2023-10
610,102,Monitor,Accessories,401.3,8,2023-11-05 17:13:00,1198,Leicester,3210.4,2023,44,Sunday,2023-11
611,109,Tablet,Appliances,1308.84,2,2023-08-18 12:41:00,1116,Bristol,2617.68,2023,33,Friday,2023-08
612,108,Keyboard,Electronics,422.17,7,2023-03-19 13:17:00,1727,Liverpool,2955.19,2023,11,Sunday,2023-03
613,101,Keyboard,Electronics,1683.4,6,2023-07-15 22:11:00,1817,Nottingham,10100.400000000001,2023,28,Saturday,2023-07
614,101,Mouse,Accessories,1397.82,3,2023-04-25 09:11:00,1495,Leeds,4193.46,2023,17,Tuesday,2023-04
615,104,Headphones,Appliances,1803.06,7,2023-06-14 18:18:00,1106,Leicester,12621.42,2023,24,Wednesday,2023-06
616,105,Camera,Appliances,641.76,3,2023-03-21 09:47:00,1857,Leeds,1925.28,2023,12,Tuesday,2023-03
617,105,Laptop,Accessories,1003.88,6,2023-04-29 03:59:00,1992,Oxford,6023.28,2023,17,Saturday,2023-04
618,108,Laptop,Appliances,1093.64,2,2023-04-28 05:52:00,1048,Sheffield,2187.28,2023,17,Friday,2023-04
619,104,Headphones,Electronics,1750.3,5,2023-11-22 12:13:00,1821,London,8751.5,2023,47,Wednesday,2023-11
620,108,Camera,Accessories,120.31,7,2023-02-16 02:39:00,1911,Leeds,842.1700000000001,2023,7,Thursday,2023-02
621,109,Monitor,Appliances,398.81,2,2023-07-30 09:20:00,1962,Leeds,797.62,2023,30,Sunday,2023-07
622,101,Keyboard,Electronics,1060.91,5,2023-12-09 21:37:00,1589,Nottingham,5304.55,2023,49,Saturday,2023-12
623,102,Printer,Appliances,1390.54,1,2023-08-01 08:23:00,1078,Sheffield,1390.54,2023,31,Tuesday,2023-08
624,104,Laptop,Appliances,759.15,5,2023-07-24 06:59:00,1267,Nottingham,3795.75,2023,30,Monday,2023-07
625,106,Monitor,Accessories,1617.51,1,2023-03-23 05:00:00,1017,Leeds,1617.51,2023,12,Thursday,2023-03
626,108,Camera,Appliances,1651.09,6,2023-08-30 14:26:00,1773,Leeds,9906.539999999999,2023,35,Wednesday,2023-08
627,105,Camera,Electronics,1670.16,6,2023-04-26 06:10:00,1292,Leicester,10020.960000000001,2023,17,Wednesday,2023-04
628,105,Headphones,Electronics,1239.15,5,2023-08-16 00:00:00,1888,Bristol,6195.75,2023,33,Wednesday,2023-08
629,106,Camera,Accessories,1747.4,6,2023-01-22 03:09:00,1545,Leicester,10484.400000000001,2023,3,Sunday,2023-01
630,103,Keyboard,Appliances,1581.2,4,2023-05-03 01:17:00,1515,Oxford,6324.8,2023,18,Wednesday,2023-05
631,103,Mouse,Electronics,344.99,5,2023-10-03 03:00:00,1329,Manchester,1724.95,2023,40,Tuesday,2023-10
632,109,Printer,Accessories,377.31,5,2023-09-22 15:10:00,1519,Oxford,1886.55,2023,38,Friday,2023-09
633,106,Mouse,Electronics,683.51,6,2023-01-17 16:51:00,1853,Liverpool,4101.0599999999995,2023,3,Tuesday,2023-01
634,108,Camera,Appliances,278.43,3,2023-10-09 09:39:00,1904,London,835.29,2023,41,Monday,2023-10
635,106,Keyboard,Appliances,1503.84,4,2023-05-01 05:29:00,1241,Bristol,6015.36,2023,18,Monday,2023-05
636,105,Headphones,Accessories,939.69,6,2023-05-28 11:35:00,1852,Leicester,5638.14,2023,21,Sunday,2023-05
637,109,Monitor,Accessories,487.68,3,2023-04-03 01:07:00,1543,Oxford,1463.04,2023,14,Monday,2023-04
638,109,Monitor,Accessories,1117.83,4,2023-09-09 07:45:00,1342,Sheffield,4471.32,2023,36,Saturday,2023-09
639,103,Laptop,Accessories,917.56,3,2023-02-10 17:39:00,1757,Manchester,2752.68,2023,6,Friday,2023-02
640,105,Camera,Electronics,665.69,1,2023-05-07 17:49:00,1138,Manchester,665.69,2023,18,Sunday,2023-05
641,103,Mouse,Electronics,2011.6,8,2023-05-29 06:43:00,1861,Birmingham,16092.8,2023,22,Monday,2023-05
642,101,Headphones,Accessories,409.06,6,2023-09-01 11:43:00,1820,Leicester,2454.36,2023,35,Friday,2023-09
643,103,Headphones,Appliances,1022.07,6,2023-01-19 12:18:00,1697,Oxford,6132.42,2023,3,Thursday,2023-01
644,102,Tablet,Accessories,1569.79,9,2023-03-22 22:19:00,1971,Manchester,14128.11,2023,12,Wednesday,2023-03
645,108,Printer,Appliances,40.46,4,2023-06-26 05:58:00,1996,Liverpool,161.84,2023,26,Monday,2023-06
646,105,Mouse,Appliances,408.84,6,2023-07-17 14:16:00,1361,Nottingham,2453.04,2023,29,Monday,2023-07
647,105,Smartphone,Electronics,1866.86,2,2023-08-05 11:31:00,1899,Oxford,3733.72,2023,31,Saturday,2023-08
648,101,Camera,Electronics,1983.16,7,2023-09-01 13:56:00,1662,Leeds,13882.12,2023,35,Friday,2023-09
649,109,Tablet,Accessories,1732.3,1,2023-05-11 04:00:00,1755,Bristol,1732.3,2023,19,Thursday,2023-05
650,102,Camera,Accessories,1202.54,3,2023-10-02 04:13:00,1364,Oxford,3607.62,2023,40,Monday,2023-10
651,108,Tablet,Appliances,771.95,3,2023-03-21 12:08:00,1585,Leicester,2315.8500000000004,2023,12,Tuesday,2023-03
652,106,Laptop,Accessories,477.24,2,2023-02-18 13:22:00,1395,Bristol,954.48,2023,7,Saturday,2023-02
653,109,Camera,Accessories,1994.31,7,2023-10-05 11:25:00,1104,Leeds,13960.17,2023,40,Thursday,2023-10
654,104,Tablet,Accessories,952.42,4,2023-12-03 10:41:00,1745,London,3809.68,2023,48,Sunday,2023-12
655,106,Camera,Accessories,347.56,3,2023-06-15 09:54:00,1560,Bristol,1042.68,2023,24,Thursday,2023-06
656,109,Monitor,Appliances,1528.0,4,2023-09-18 19:22:00,1214,Manchester,6112.0,2023,38,Monday,2023-09
657,108,Laptop,Appliances,1800.31,5,2023-09-16 21:18:00,1609,Sheffield,9001.55,2023,37,Saturday,2023-09
658,109,Monitor,Accessories,1861.24,7,2023-04-27 11:11:00,1925,Leeds,13028.68,2023,17,Thursday,2023-04
659,107,Smartphone,Electronics,1547.44,3,2023-07-30 01:23:00,1083,Sheffield,4642.32,2023,30,Sunday,2023-07
660,101,Mouse,Electronics,1946.71,4,2023-11-11 18:38:00,1332,Birmingham,7786.84,2023,45,Saturday,2023-11
661,103,Camera,Electronics,604.54,4,2023-02-26 12:51:00,1427,Liverpool,2418.16,2023,8,Sunday,2023-02
662,107,Printer,Electronics,708.67,3,2023-01-28 17:56:00,1230,Liverpool,2126.0099999999998,2023,4,Saturday,2023-01
663,108,Keyboard,Electronics,889.11,7,2023-07-19 04:20:00,1742,Liverpool,6223.77,2023,29,Wednesday,2023-07
664,109,Monitor,Electronics,1471.77,3,2023-08-02 21:08:00,1295,Bristol,4415.3099999999995,2023,31,Wednesday,2023-08
665,101,Monitor,Accessories,905.58,3,2023-08-05 23:41:00,1619,Oxford,2716.7400000000002,2023,31,Saturday,2023-08
666,105,Headphones,Accessories,1071.2,5,2023-04-11 19:34:00,1982,Leeds,5356.0,2023,15,Tuesday,2023-04
667,101,Laptop,Accessories,896.31,1,2023-02-21 14:08:00,1276,Birmingham,896.31,2023,8,Tuesday,2023-02
668,106,Camera,Electronics,177.15,6,2023-11-25 01:18:00,1865,Liverpool,1062.9,2023,47,Saturday,2023-11
669,107,Printer,Electronics,975.34,2,2023-03-14 16:00:00,1508,Manchester,1950.68,2023,11,Tuesday,2023-03
670,104,Printer,Electronics,1910.25,3,2023-12-05 08:37:00,1282,Manchester,5730.75,2023,49,Tuesday,2023-12
671,107,Monitor,Electronics,928.46,5,2023-12-26 16:00:00,1387,Bristol,4642.3,2023,52,Tuesday,2023-12
672,108,Printer,Appliances,263.66,1,2023-05-05 08:51:00,1663,Liverpool,263.66,2023,18,Friday,2023-05
673,103,Camera,Electronics,1091.02,1,2023-06-06 17:30:00,1640,Leicester,1091.02,2023,23,Tuesday,2023-06
